CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
83029,BCN,1210C,BCN 1210C,Construction Materials,[REDACTED],T | 12:15 PM - 3:00 PM | 57-Petway Hall Room 2050,Main Campus-UNF,Standard,OPEN,8,32,40,5
85553,BCN,1210C,BCN 1210C,Construction Materials,[REDACTED],W | 6:00 PM - 8:45 PM | 15-John E. Mathews Room 1205,Main Campus-UNF,Standard,OPEN,11,29,40,5
82308,BCN,1251,BCN 1251,Construction Drawing,[REDACTED],MW | 12:00 PM - 1:15 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,FULL,0,50,50,0
84085,BCN,1251,BCN 1251,Construction Drawing,[REDACTED],M | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-2,52,50,1
83268,BCN,2280C,BCN 2280C,Surveying: Construction Layout,[REDACTED],TR | 12:15 PM - 1:30 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,55,55,20
82722,BCN,2405,BCN 2405,Introduction to Structures,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,10,50,60,15
82955,BCN,3223C,BCN 3223C,Soils and Foundations,[REDACTED],TR | 9:25 AM - 10:40 AM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,66,65,15
83762,BCN,3224,BCN 3224,Construction Techniques,[REDACTED],TR | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,2,68,70,15
82817,BCN,3611C,BCN 3611C,Construction Cost Estimating,[REDACTED],MW | 12:00 PM - 1:15 PM | 15-John E. Mathews Room 1205,Main Campus-UNF,Standard,OPEN,19,21,40,5
85554,BCN,3611C,BCN 3611C,Construction Cost Estimating,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 1205,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,41,40,5
83763,BCN,3762,BCN 3762,Building Construction Design and Codes,[REDACTED],MW | 1:30 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,1,64,65,5
83379,BCN,3782C,BCN 3782C,Introduction to Construction Computing,[REDACTED],TR | 10:50 AM - 12:05 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,40,40,5
83445,BCN,3782C,BCN 3782C,Introduction to Construction Computing,[REDACTED],TR | 6:00 PM - 7:15 PM | 4-Skinner-Jones Hall Room 2305,Main Campus-UNF,Standard,OPEN,4,36,40,5
83448,BCN,4431,BCN 4431,Structural Systems,[REDACTED],MW | 3:00 PM - 4:15 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,14,46,60,5
85565,BCN,4591C,BCN 4591C,Mechanical and Electrical Systems,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,16,44,60,5
83764,BCN,4612,BCN 4612,Advanced Construction Estimating,[REDACTED],T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 2306,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,5
85558,BCN,4612,BCN 4612,Advanced Construction Estimating,[REDACTED],T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 2307,Main Campus-UNF,Standard,OPEN,9,1,10,5
83997,BCN,4708,BCN 4708,Construction Documents and Contracts,[REDACTED],R | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,7,53,60,5
82057,BCN,4709,BCN 4709,Construction Project Management Capstone,[REDACTED],F | 8:00 AM - 10:45 AM | 45-Fine Arts Center Room 2412,Main Campus-UNF,Standard,OPEN,22,28,50,5
82846,BCN,4720,BCN 4720,Construction Project Planning and Scheduling,[REDACTED],TR | 10:50 AM - 12:05 PM | 4-Skinner-Jones Hall Room 2305,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-2,37,35,5
85560,BCN,4720,BCN 4720,Construction Project Planning and Scheduling,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,30,30,10
84043,BCN,4730,BCN 4730,Construction Safety,[REDACTED],MW | 6:00 PM - 7:15 PM | 50-Science &amp; Engineering Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,65,65,10
82671,BCN,4751C,BCN 4751C,Housing and Land Development,[REDACTED],TR | 8:00 AM - 9:15 AM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,14,36,50,5
83599,BCN,4753,BCN 4753,Construction Finance and Cost Controls,[REDACTED],TR | 3:05 PM - 4:20 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,1,49,50,5
82159,BCN,4944,BCN 4944,Construction Management Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,39,11,50,5
83766,BCN,6315,BCN 6315,Advanced Construction Technology,[REDACTED],T | 3:05 PM - 5:50 PM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,OPEN,24,6,30,2
83765,BCN,6470,BCN 6470,Production Management in Construction,[REDACTED],T | 6:00 PM - 8:45 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,10,15,25,2
84328,BCN,6715,BCN 6715,Construction Labor Resources,[REDACTED],W | 6:00 PM - 8:45 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,19,14,33,1
83767,BCN,6763,BCN 6763,Constructability,[REDACTED],M | 6:00 PM - 8:45 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,15,10,25,2
83580,BCN,6949,BCN 6949,Construction Management Practicum,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,11,4,15,2
84183,BME,4745C,BME 4745C,Modeling in Biomechanics,[REDACTED],F | 9:00 AM - 11:50 AM | 4-Skinner-Jones Hall Room 2307,Main Campus-UNF,Standard,OPEN,1,17,18,5
84448,BOT,4404,BOT 4404,Marine Botany,[REDACTED],TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,8,22,30,30
84530,BOT,5186,BOT 5186,Advanced Marine Botany,[REDACTED],TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-3,11,8,5
82980,BSC,1005,BSC 1005,Principles of Biology,[REDACTED],MW | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,9,117,126,50
82102,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],M | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1503; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82103,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],M | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1503; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82104,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701; M | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82105,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],T | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1503; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82106,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701; T | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82112,BSC,1010C,BSC 1010C,(H) General Biology I,[REDACTED],W | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1503; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82113,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701; W | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82114,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],R | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1503; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82115,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; M | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82116,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; T | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82117,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; T | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82118,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; W | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82119,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; W | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82120,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; R | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82121,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; R | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82122,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 1701; R | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1503,Main Campus-UNF,Standard,OPEN,1,23,24,24
82123,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; M | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82124,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; M | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82125,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; T | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82358,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; T | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82474,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; W | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82500,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; W | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82589,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; W | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,OPEN,1,23,24,24
82663,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 1701; R | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82664,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],M | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1505; TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82665,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; M | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82836,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; T | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82837,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; T | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83133,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],W | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1505; TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83386,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; W | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,OPEN,1,23,24,24
83387,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; R | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83388,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 1701; R | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,OPEN,1,23,24,24
83419,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],M | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1505; TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83420,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701; M | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83488,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],T | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1505; TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84458,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701; T | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84459,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],W | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1505; TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84460,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701; W | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84461,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],R | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1505; TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84764,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],M | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1506; MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
84833,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701; M | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84834,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],T | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1506; MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
84835,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701; T | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,OPEN,1,23,24,24
84836,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],W | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1506; MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
84993,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],R | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 1506; MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
85307,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701; R | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,OPEN,3,21,24,24
86261,BSC,1010C,BSC 1010C,General Biology I (Health),[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 1701; R | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1506,Main Campus-UNF,Standard,OPEN,1,23,24,24
86378,BSC,1010C,BSC 1010C,General Biology I,[REDACTED],TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 1701; R | 6:00 PM - 8:50 PM | 59-Biological Sciences Room 1505,Main Campus-UNF,Standard,OPEN,2,22,24,22
82126,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],M | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82127,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],M | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82128,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701; M | 3:00 PM - 5:50 PM | 59-Biological Sciences Room 2508,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82129,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],T | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82380,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],W | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82753,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],W | 12:00 PM - 2:50 PM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82998,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],R | 8:00 AM - 10:50 AM | 59-Biological Sciences Room 2508; TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
86233,BSC,1011C,BSC 1011C,General Biology II,[REDACTED],TR | 12:15 PM - 1:30 PM | 59-Biological Sciences Room 1701; W | 3:00 PM - 5:45 PM | 59-Biological Sciences Room 2508,Main Campus-UNF,Standard,OPEN,1,23,24,24
82339,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],M | 8:00 AM - 11:50 AM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,2,22,24,24
82340,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701; M | 5:00 PM - 8:50 PM | 59-Biological Sciences Room 2502,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82387,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],T | 8:00 AM - 11:50 AM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,2,22,24,24
82430,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],T | 1:00 PM - 4:50 PM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
82729,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],W | 8:00 AM - 11:50 AM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82822,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701; W | 5:00 PM - 8:50 PM | 59-Biological Sciences Room 2502,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82823,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],R | 8:00 AM - 11:50 AM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,2,22,24,24
82855,BSC,2012C,BSC 2012C,Integrative Biology and Research Methods,[REDACTED],R | 1:00 PM - 4:50 PM | 59-Biological Sciences Room 2502; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
82408,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],MW | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,2,22,24,24
82421,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],MW | 10:00 AM - 11:50 AM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82824,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],MW | 1:00 PM - 2:50 PM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82825,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],MW | 3:00 PM - 4:50 PM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82853,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],TR | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
82854,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],TR | 10:00 AM - 11:50 AM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
82999,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],TR | 1:00 PM - 2:50 PM | 59-Biological Sciences Room 3508; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
85308,BSC,2085C,BSC 2085C,Human Anatomy and Physiology I,[REDACTED],TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 1701; TR | 5:00 PM - 6:50 PM | 59-Biological Sciences Room 3508,Main Campus-UNF,Standard,OPEN,1,23,24,24
82332,BSC,2086C,BSC 2086C,Human Anatomy and Physiology II,[REDACTED],M | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 3505; MW | 1:30 PM - 2:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,2,22,24,24
82826,BSC,2086C,BSC 2086C,Human Anatomy and Physiology II,[REDACTED],T | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 3505; MW | 1:30 PM - 2:45 PM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,1,23,24,24
