CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
82502,ACG,2071,ACG 2071,Principles of Managerial Accounting,[REDACTED],W | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 2105; Online,Hybrid - On Campus/Online,Hybrid,FULL - WAITLIST AVAILABLE,0,43,43,5
82624,ACG,2071,ACG 2071,Principles of Managerial Accounting,[REDACTED],W | 4:30 PM - 5:45 PM | 2-Founders Hall Room 2218; Online,Hybrid - On Campus/Online,Hybrid,FULL - WAITLIST AVAILABLE,0,42,42,5
82768,ACG,2071,ACG 2071,Principles of Managerial Accounting,[REDACTED],W | 6:00 PM - 7:15 PM | 2-Founders Hall Room 2212; Online,Hybrid - On Campus/Online,Hybrid,OPEN,1,39,40,5
83484,ACG,2071,ACG 2071,Principles of Managerial Accounting,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,102,105,10
84040,ACG,2071,ACG 2071,Principles of Managerial Accounting,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,103,105,10
82109,ACG,3103,ACG 3103,Intermediate Accounting Problems and Concepts I,[REDACTED],Online,Distance Learning,Online (DL),OPEN,4,81,85,5
82688,ACG,3103,ACG 3103,Intermediate Accounting Problems and Concepts I,[REDACTED],MW | 1:30 PM - 2:45 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,OPEN,5,70,75,5
83953,ACG,3113,ACG 3113,Intermediate Accounting Problems and Concepts II,[REDACTED],TR | 1:40 PM - 2:55 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,OPEN,22,21,43,5
83994,ACG,3123,ACG 3123,Intermediate Accounting Problems and Concepts III,[REDACTED],W | 6:00 PM - 7:15 PM | 51-Social Sciences Room 1209; Online,Hybrid - On Campus/Online,Hybrid,OPEN,1,74,75,10
84001,ACG,4361,ACG 4361,Cost Accounting,[REDACTED],TR | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,5
86051,ACG,4361,ACG 4361,Cost Accounting,[REDACTED],TR | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,OPEN,9,34,43,5
82111,ACG,4401,ACG 4401,Accounting Information Systems,[REDACTED],T | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2105; Online,Hybrid - On Campus/Online,Hybrid,OPEN,8,36,44,5
83959,ACG,4651,ACG 4651,Auditing,[REDACTED],MW | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,5,40,45,5
85571,ACG,4842,ACG 4842,Data Analytics for Accounting,[REDACTED],R | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2105; Online,Hybrid - On Campus/Online,Hybrid,OPEN,6,38,44,5
86117,ACG,4901,ACG 4901,Directed Independent Study in Accounting,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
82910,ACG,4941,ACG 4941,Accounting Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,11,4,15,5
84078,ACG,6005,ACG 6005,Fundamentals of Financial Accounting,[REDACTED],Online,Distance Learning,Online (DL),OPEN,31,14,45,5
82222,ACG,6305,ACG 6305,Management Accounting,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,53,55,5
85563,ACG,6309,ACG 6309,Advanced Managerial Accounting,[REDACTED],Online,Distance Learning,Online (DL),OPEN,22,28,50,5
84853,ACG,6405,ACG 6405,Advanced Accounting Information Systems,[REDACTED],T | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 2105; Online,Hybrid - On Campus/Online,Hybrid,OPEN,12,31,43,5
83960,ACG,6645,ACG 6645,Advanced Auditing,[REDACTED],M | 6:00 PM - 7:15 PM | 57-Petway Hall Room 2070; Online,Hybrid - On Campus/Online,Hybrid,OPEN,20,23,43,5
83209,ACG,6805,ACG 6805,Advanced Financial Accounting,[REDACTED],W | 7:30 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1028; Online,Hybrid - On Campus/Online,Hybrid,OPEN,34,16,50,5
85572,ACG,6846,ACG 6846,Accounting Data Analytics,[REDACTED],R | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1105; Online,Hybrid - On Campus/Online,Hybrid,OPEN,28,15,43,5
82248,ADV,3008,ADV 3008,Principles of Advertising,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-1,51,50,50
82436,ADV,3101,ADV 3101,Advertising Creative Strategy,[REDACTED],W | 1:30 PM - 2:45 PM | 14D-Andrew A. Robinson Center Room 1013; Online,Hybrid - On Campus/Online,Hybrid,OPEN,5,15,20,20
82735,ADV,3101,ADV 3101,Advertising Creative Strategy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,20,20,20
82435,ADV,3203,ADV 3203,Advertising Media Graphics,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,18,20,20
82956,ADV,3203,ADV 3203,Advertising Media Graphics,[REDACTED],TR | 12:15 PM - 1:30 PM | 14D-Andrew A. Robinson Center Room 1013,Main Campus-UNF,Standard,OPEN,1,19,20,20
83708,ADV,3203,ADV 3203,Advertising Media Graphics,[REDACTED],Online,Distance Learning,Online (DL),OPEN,6,14,20,20
82012,ADV,3300,ADV 3300,Media Planning,[REDACTED],Online,Distance Learning,Online (DL),OPEN,6,24,30,25
83464,ADV,4404,ADV 4404,Strategic Branding,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,14,14,15
82008,ADV,4800,ADV 4800,Advertising Campaigns,[REDACTED],TR | 10:50 AM - 12:05 PM | 14D-Andrew A. Robinson Center Room 1013,Main Campus-UNF,Standard,OPEN,5,15,20,15
83581,ADV,5408,ADV 5408,Strategic Branding,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,11,11,5
85222,AFH,3252,AFH 3252,"War, Genocide, and HIV in Mod. Africa",[REDACTED],MW | 12:00 PM - 1:15 PM | 51-Social Sciences Room 1104,Main Campus-UNF,Standard,OPEN,28,17,45,45
83698,AMH,2010,AMH 2010,United States History to 1877,[REDACTED],TR | 3:05 PM - 4:20 PM | 51-Social Sciences Room 1104,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,45,45,35
85214,AMH,2010,AMH 2010,United States History to 1877,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,43,45,35
82482,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],MW | 1:30 PM - 2:45 PM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,4,181,185,100
82932,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],MW | 4:30 PM - 5:45 PM | 39A-J. Brooks Brown Hall Addit Room 1032,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,21,20,20
83007,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-1,46,45,35
83265,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,44,45,35
83281,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,45,45,35
83282,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,44,45,35
84323,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,43,45,35
84840,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],Online,Distance Learning,Online (DL),OPEN,4,41,45,45
86229,AMH,2020,AMH 2020,United States History since 1877,[REDACTED],TR | 9:25 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,150,150,50
85831,AMH,3111,AMH 3111,Early America,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,45,45,45
85226,AMH,3403,AMH 3403,The American South from the 20th Century,[REDACTED],TR | 10:50 AM - 12:05 PM | 51-Social Sciences Room 1104,Main Campus-UNF,Standard,OPEN,14,31,45,45
84320,AMH,3673,AMH 3673,The Civil Rights Movement,[REDACTED],MW | 3:00 PM - 4:15 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,OPEN,29,16,45,45
84642,AMH,5515,AMH 5515,U.S. in World Affairs,[REDACTED],T | 6:00 PM - 8:45 PM | 9-Fred Schultz Hall Room 2401,Main Campus-UNF,Standard,OPEN,5,12,17,8
85215,AMH,6907,AMH 6907,Readings in American History II,[REDACTED],W | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,OPEN,3,12,15,15
85283,AML,2010,AML 2010,American Literature I,[REDACTED],MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,1,29,30,30
82879,AML,3621,AML 3621,Black American Literature,[REDACTED],TR | 10:50 AM - 12:05 PM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,30,30,10
83588,ANT,2000,ANT 2000,(CD) Introduction to Anthropology,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,73,75,35
85252,ANT,2000,ANT 2000,(CD) Introduction to Anthropology,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,75,75,35
82498,ANT,2423,ANT 2423,Kinship and the Family,[REDACTED],Online,Distance Learning,Online (DL),OPEN,9,26,35,35
85254,ANT,2930,ANT 2930,"ST: Bodies, Bones &amp; Belief",[REDACTED],TR | 12:15 PM - 1:30 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,OPEN,24,51,75,35
82544,ANT,3101,ANT 3101,Fundamentals of Archaeology,[REDACTED],TR | 10:50 AM - 12:05 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,OPEN,4,21,25,25
82338,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,35
82392,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,35
83006,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,35
83256,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,34,35,35
83297,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,33,35,35
83298,ANT,3212,ANT 3212,(FC) Peoples and Cultures of the World,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,35
85255,ANT,3243,ANT 3243,(FC) Comparative Muslim Cultures,[REDACTED],MW | 3:00 PM - 4:15 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,25,25,25
82162,ANT,3312,ANT 3312,(FC) North American Indians,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,35
82252,ANT,3312,ANT 3312,(FC) North American Indians,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,32,35,35
85256,ANT,3321,ANT 3321,Peoples &amp; Cultures of Mexico,[REDACTED],MW | 12:00 PM - 1:15 PM | 51-Social Sciences Room 1210,Main Campus-UNF,Standard,OPEN,12,13,25,25
83713,ANT,3462,ANT 3462,"Health, Illness and Culture",[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,33,35,35
84290,ANT,3514,ANT 3514,Principles of Physical Anthropology,[REDACTED],Online,Distance Learning,Online (DL),OPEN,10,25,35,35
82456,ANT,3610,ANT 3610,Linguistic Anthropology,[REDACTED],R | 3:05 PM - 5:50 PM | 51-Social Sciences Room 1210,Main Campus-UNF,Standard,OPEN,8,17,25,25
82209,ANT,3933,ANT 3933,Seminar in Anthropology,[REDACTED],MW | 12:00 PM - 1:15 PM | 57-Petway Hall Room 1100B,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,25,25,25
84312,ANT,4115,ANT 4115,Archaeological Research Strategies,[REDACTED],MW | 1:30 PM - 2:45 PM | 51-Social Sciences Room 1210,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
85257,ANT,4180,ANT 4180,Archaeological Lab Methods,[REDACTED],F | 9:00 AM - 12:00 PM | 51-Social Sciences Room 1204,Main Campus-UNF,Standard,OPEN,4,14,18,10
85253,ANT,4497,ANT 4497,Ethnographic Methods,[REDACTED],TR | 1:40 PM - 2:55 PM | Online,Distance Learning,Live Online,OPEN,11,14,25,25
86376,ANT,4905,ANT 4905,Directed Independent Study in Anthropology,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
86449,ANT,4905,ANT 4905,Directed Independent Study in Anthropology,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,4
85258,ANT,4931,ANT 4931,ST: Museums and Memory,[REDACTED],TR | 10:50 AM - 12:05 PM | Online,Distance Learning,Live Online,OPEN,22,13,35,35
82800,APK,4165,APK 4165,Bioenergetics,[REDACTED],TR | 10:50 AM - 12:05 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,OPEN,1,59,60,0
82801,APK,4165,APK 4165,Bioenergetics,[REDACTED],TR | 10:50 AM - 12:05 PM | 39-J. Brooks Brown Hall Room 1009,Main Campus-UNF,Standard,OPEN,10,50,60,0
83300,APK,6116C,APK 6116C,Exercise Physiology and Laboratory Techniques,[REDACTED],R | 4:30 PM - 7:15 PM | 39-J. Brooks Brown Hall Room 4062,Main Campus-UNF,Standard,OPEN,1,23,24,0
83076,APK,6176,APK 6176,Advanced Concepts in Strength Training,[REDACTED],M | 4:30 PM - 7:15 PM | 39-J. Brooks Brown Hall Room 4062,Main Campus-UNF,Standard,OPEN,11,9,20,0
83301,APK,6235C,APK 6235C,Physical Activity Measurement in Research and Medicine,[REDACTED],W | 4:30 PM - 7:15 PM | 39-J. Brooks Brown Hall Room 4062,Main Campus-UNF,Standard,OPEN,11,9,20,0
86084,APK,6336,APK 6336,Physical Activity Epidemiology and Evidence Review,[REDACTED],T | 4:30 PM - 7:15 PM | 39-J. Brooks Brown Hall Room 4062,Main Campus-UNF,Standard,OPEN,1,23,24,0
82480,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-1,76,75,60
82994,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,75,75,75
83969,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],R | 12:15 PM - 3:00 PM | 57-Petway Hall Room 2050,Main Campus-UNF,Standard,OPEN,1,34,35,35
84787,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],TR | 3:05 PM - 4:20 PM | 45-Fine Arts Center Room 2807,Main Campus-UNF,Standard,OPEN,1,34,35,35
86228,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],TR | 4:30 PM - 5:45 PM | 45-Fine Arts Center Room 2403,Main Campus-UNF,Standard,OPEN,5,55,60,60
86236,ARH,2000,ARH 2000,Art Appreciation,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,50,50,50
82007,ARH,2050,ARH 2050,Art History Survey I,[REDACTED],TR | 1:40 PM - 2:55 PM | 14A-Robinson Theater Room 1312,Main Campus-UNF,Standard,OPEN,1,43,44,35
83972,ARH,2051,ARH 2051,Art History Survey II,[REDACTED],TR | 10:50 AM - 12:05 PM | 45-Fine Arts Center Room 2807,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
85815,ARH,3130,ARH 3130,Ancient Greek Art and Architecture,[REDACTED],T | 12:15 PM - 1:30 PM | 14A-Robinson Theater Room 1314; Online,Hybrid - On Campus/Online,Hybrid,OPEN,3,59,62,35
84203,ARH,3453,ARH 3453,Post War Art: 1940-1980,[REDACTED],MW | 1:30 PM - 2:45 PM | 45-Fine Arts Center Room 2807,Main Campus-UNF,Standard,OPEN,1,34,35,35
83978,ARH,3930,ARH 3930,ST:American Art Envir and Ecol,[REDACTED],W | 12:00 PM - 1:15 PM | 45-Fine Arts Center Room 2807; Online,Hybrid - On Campus/Online,Hybrid,OPEN,2,33,35,35
85998,ARH,3930,ARH 3930,ST: Museum Basics,[REDACTED],F | 12:00 PM - 2:45 PM | 45-Fine Arts Center Room 2807,Main Campus-UNF,Standard,OPEN,1,19,20,20
86064,ARH,3930,ARH 3930,ST:Renaissance c.1350-1600,[REDACTED],T | 9:25 AM - 10:40 AM | 45-Fine Arts Center Room 2807; Online,Hybrid - On Campus/Online,Hybrid,OPEN,6,29,35,35
83172,ARH,4910,ARH 4910,Senior Research Seminar,[REDACTED],M | 12:00 PM - 1:15 PM | 45-Fine Arts Center Room 2807; Online,Hybrid - On Campus/Online,Hybrid,OPEN,5,10,15,15
86520,ARH,4941,ARH 4941,Internship in Art History,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,2,5,5
82063,ART,1201C,ART 1201C,Two-Dimensional Design,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,OPEN,2,16,18,18
82064,ART,1201C,ART 1201C,Two-Dimensional Design,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
82978,ART,1201C,ART 1201C,Two-Dimensional Design,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,OPEN,6,12,18,18
82979,ART,1201C,ART 1201C,Two-Dimensional Design,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,OPEN,2,16,18,18
83230,ART,1201C,ART 1201C,Two-Dimensional Design,[REDACTED],TR | 3:05 PM - 5:35 PM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,OPEN,4,14,18,18
82385,ART,1300C,ART 1300C,Drawing I,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 2505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
83229,ART,1300C,ART 1300C,Drawing I,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 2506,Main Campus-UNF,Standard,OPEN,1,17,18,18
83239,ART,1300C,ART 1300C,Drawing I,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 2506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
83669,ART,1300C,ART 1300C,Drawing I,[REDACTED],TR | 3:05 PM - 5:35 PM | 45-Fine Arts Center Room 2506,Main Campus-UNF,Standard,OPEN,1,17,18,18
86395,ART,1300C,ART 1300C,Drawing I,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 2505,Main Campus-UNF,Standard,OPEN,5,13,18,18
83175,ART,1600C,ART 1600C,Digital Imaging Methods,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 2813,Main Campus-UNF,Standard,OPEN,3,17,20,20
83319,ART,1600C,ART 1600C,Digital Imaging Methods,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 2502,Main Campus-UNF,Standard,OPEN,2,18,20,20
82206,ART,2203C,ART 2203C,Three-Dimensional Design,[REDACTED],MW | 9:00 AM - 11:30 AM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,1,15,16,16
82647,ART,2203C,ART 2203C,Three-Dimensional Design,[REDACTED],TR | 9:25 AM - 11:55 AM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,1,14,15,15
85829,ART,2203C,ART 2203C,Three-Dimensional Design,[REDACTED],F | 9:00 AM - 2:00 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,7,8,15,15
82010,ART,2301C,ART 2301C,Drawing II,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 2505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
82156,ART,2301C,ART 2301C,Drawing II,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 2505,Main Campus-UNF,Standard,OPEN,3,15,18,18
83614,ART,2301C,ART 2301C,Drawing II,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 2506,Main Campus-UNF,Standard,OPEN,1,17,18,18
83202,ART,2330C,ART 2330C,Figure Drawing I,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 2505,Main Campus-UNF,Standard,OPEN,3,15,18,18
82249,ART,2400C,ART 2400C,Introduction to Printmaking,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,3,12,15,15
82250,ART,2400C,ART 2400C,Introduction to Printmaking,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,6,9,15,15
82011,ART,2500C,ART 2500C,Painting I,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 1600,Main Campus-UNF,Standard,OPEN,3,15,18,18
84206,ART,3317C,ART 3317C,Drawing Studio,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 2506,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
83177,ART,3420C,ART 3420C,Lithography Printmaking I,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,3,7,10,10
82415,ART,3433C,ART 3433C,Screenprint I,[REDACTED],F | 9:00 AM - 2:00 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,7,5,12,12
82344,ART,3442C,ART 3442C,Intaglio Printmaking I,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,6,4,10,10
82420,ART,3443C,ART 3443C,Relief Printmaking I,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,11,11,10
84670,ART,3504C,ART 3504C,Painting III,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 1600,Main Campus-UNF,Standard,OPEN,1,17,18,18
82606,ART,3530C,ART 3530C,Painting II,[REDACTED],TR | 3:05 PM - 5:35 PM | 45-Fine Arts Center Room 1600,Main Campus-UNF,Standard,OPEN,7,11,18,18
84204,ART,3560C,ART 3560C,Figurative Painting,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 1600,Main Campus-UNF,Standard,OPEN,6,12,18,18
82359,ART,3707C,ART 3707C,Sculpture I,[REDACTED],MW | 12:00 PM - 2:30 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,1,14,15,15
82065,ART,3709C,ART 3709C,Sculpture II,[REDACTED],TR | 12:15 PM - 2:45 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,4,3,7,7
82345,ART,3714C,ART 3714C,Sculpture: Casting,[REDACTED],MW | 3:00 PM - 5:30 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,4,10,14,10
82172,ART,3765C,ART 3765C,Intermediate Ceramics,[REDACTED],TR | 3:05 PM - 5:35 PM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,15
82066,ART,3786C,ART 3786C,Ceramics,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,OPEN,1,14,15,15
82210,ART,3786C,ART 3786C,Ceramics,[REDACTED],MW | 12:00 PM - 2:30 PM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,15
82319,ART,3786C,ART 3786C,Ceramics,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,OPEN,1,14,15,15
83049,ART,3786C,ART 3786C,Ceramics,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,15
83405,ART,3786C,ART 3786C,Ceramics,[REDACTED],TR | 12:15 PM - 2:45 PM | 45-Fine Arts Center Room 1504,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,15
83359,ART,3830,ART 3830,Curatorial Practices,[REDACTED],MW | 12:00 PM - 2:30 PM | 2-Founders Hall Room 1001,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
83514,ART,3930,ART 3930,ST: Bookbinding,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
83517,ART,3930,ART 3930,ST: Transdisc Studio Pract,[REDACTED],TR | 3:05 PM - 5:35 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,1,14,15,15
85275,ART,3930,ART 3930,ST: Zines &amp; Community,[REDACTED],F | 9:00 AM - 2:00 PM | 45-Fine Arts Center Room 1606,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,16,16,16
83601,ART,4421C,ART 4421C,Lithography Printmaking II,[REDACTED],TR | 9:25 AM - 11:55 AM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,2,1,3,3
82481,ART,4434C,ART 4434C,Screenprint II,[REDACTED],F | 9:00 AM - 2:00 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,2,1,3,3
86274,ART,4444C,ART 4444C,Intaglio Printmaking II,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,OPEN,3,2,5,5
83178,ART,4445C,ART 4445C,Relief Printmaking II,[REDACTED],MW | 3:00 PM - 5:30 PM | 45-Fine Arts Center Room 1603,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,3,3,3
82228,ART,4710C,ART 4710C,Sculpture III,[REDACTED],TR | 12:15 PM - 2:45 PM | 6-Building Services Room 1237,Main Campus-UNF,Standard,OPEN,3,5,8,8
82227,ART,4768C,ART 4768C,Advanced Ceramics,[REDACTED],MW | 9:00 AM - 11:30 AM | 45-Fine Arts Center Room 1500,Main Campus-UNF,Standard,OPEN,1,9,10,10
83313,ART,4805,ART 4805,Painting and Drawing Research,[REDACTED],TR | 4:30 PM - 5:45 PM | 45-Fine Arts Center Room 2807,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,18,18,18
85279,ART,4905,ART 4905,Directed Individual Studies,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,8,8,8
85280,ART,4905,ART 4905,Directed Individual Studies,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,2
